id,name,brand,category,category id,speed,glide,turn,fade,stability,link,pic,name_slug,brand_slug,category_slug,stability_slug,color,background_color,jr_maxweight,jr_diameter,jr_height,jr_rimdepth,jr_rimwidth,Rim Thickness (cm),Rim Depth / Diameter Ratio (%),Rim Configuration,Flexibility (kg),Class,Max Weight Vint (gr),Last Year Production,Certification Number,jr_pdgaapproval
85,Balance,Axiom Discs,Midrange,18,5,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=balance&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000503.webp,balance,axiom-discs,midrange,overstable,#000000,#FF9595,,,,,,,,,,,,,,
86,Ballista,Latitude 64,Distance Driver,15,14,5,-1,3,Stable,https://www.marshallstreetdiscgolf.com/?s=ballista&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8821038.webp,ballista,latitude-64,distance-driver,stable,#FFFFFF,#F40909,175.1,21.1,1.7,1.1,16.3,2.4,5.2,26,8.05,,,,14-93,"Dec 19, 2014"
87,Ballista Pro,Latitude 64,Distance Driver,15,14,4,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=ballista+pro&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8821099.webp,ballista-pro,latitude-64,distance-driver,overstable,#FFFFFF,#F40909,176,21.2,1.7,1.1,16.3,2.4,5.2,26.75,11.79,,,,17-127,"Dec 11, 2017"
88,Bandit,Legacy,Fairway Driver,17,9,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=bandit&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9549966.webp,bandit,legacy,control-driver,understable,#3831F0,#E43DD9,,,,,,,,,,,,,,
89,Banger GT,Discraft,Putter,19,2,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=banger&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0656924.webp,banger-gt,discraft,putter,stable,#FF3737,#000000,,,,,,,,,,,,,,
90,Banshee,Innova,Fairway Driver,17,7,3,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=banshee&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5135032.webp,banshee,innova,control-driver,very-overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
91,Banzai,DGA,Fairway Driver,17,8,4,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=banzai&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5135999.webp,banzai,dga,control-driver,very-overstable,#2876FF,#272727,,,,,,,,,,,,,,
92,Baobab,Above Ground Level,Putter,19,4,0,1,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Baobab&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000122.webp,baobab,above-ground-level,putter,very-overstable,#CFFF30,#000000,176.8,21.3,1.7,1.3,19.1,1.1,6.1,86.5,7.39,,,,20-34,"Apr 30, 2020"
93,Barbarian,Viking,Fairway Driver,17,7,5,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Barbarian&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000050.webp,barbarian,viking,control-driver,stable,#000000,#04F40C,,,,,,,,,,,,,,
94,Bard,Westside Discs,Midrange,18,5,4,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=bard&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9782382.webp,bard,westside-discs,midrange,overstable,#FFFFFF,#014E13,,,,,,,,,,,,,,
95,Bash,Lone Star Discs,Putter,19,2,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=bash&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000477.webp,bash,lone-star-discs,putter,overstable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
96,Bayonet,Lone Star Discs,Distance Driver,15,13,5,-2,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Bayonet&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000293.webp,bayonet,lone-star-discs,distance-driver,stable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
97,Bear,Westside Discs,Fairway Driver,17,8,6,-0.5,2.5,Stable,https://www.marshallstreetdiscgolf.com/?s=Bear&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000239.webp,bear,westside-discs,control-driver,stable,#FFFFFF,#014E13,,,,,,,,,,,,,,
98,Bearkat,Lone Star Discs,Midrange,18,5,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=Bearkat&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000382.webp,bearkat,lone-star-discs,midrange,understable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
99,Beast,Innova,Control Driver,16,10,5,-2,2,Understable,https://www.marshallstreetdiscgolf.com/?s=beast&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6110769.webp,beast,innova,hybrid-driver,understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
100,Beaver,Daredevil Discs,Putter,19,2,3,-1,1,Stable,https://www.marshallstreetdiscgolf.com/?s=beaver&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1561860.webp,beaver,daredevil-discs,putter,stable,#FFFFFF,#515151,176,21.2,2.2,1.6,19.3,0.9,7.5,50.5,3.97,,,,07-06,"Jan 19, 2007"
101,Beech,Above Ground Level,Midrange,18,5,2,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Beech&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000127.webp,beech,above-ground-level,midrange,very-overstable,#CFFF30,#000000,181.8,21.9,1.8,1.3,18.7,1.6,5.9,39,10.57,,,,21-97,"Aug 30, 2021"
102,Beetle,Latitude 64,Putter,19,1,7,-1,0,Understable,https://www.marshallstreetdiscgolf.com/?s=beetle&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1221221.webp,beetle,latitude-64,putter,understable,#FFFFFF,#F40909,181.8,21.9,2.2,1.6,20.3,0.8,7.3,89.25,3.06,,,,17-24,"Mar 8, 2017"
103,Belleair,Climo Disc Golf,Midrange,18,5,4,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=belleair&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000495.webp,belleair,climo-disc-golf,midrange,overstable,#FFFFFF,#071139,180.1,21.7,1.9,1.2,18.9,1.4,5.5,42.75,8.64,,,,25-8,"Jan 20, 2025"
104,Benny,Lone Star Discs,Putter,19,3,4,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Benny&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000337.webp,benny,lone-star-discs,putter,stable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
105,Berg,Kastaplast,Putter,19,1,1,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=berg&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0125099.webp,berg,kastaplast,putter,overstable,#000000,#21F1B9,175.1,21.1,2,1.4,19.3,0.9,6.6,87,4.31,,,,15-35,"Mar 27, 2015"
106,Berg X,Kastaplast,Putter,19,1,1,1,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=berg+x&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000378.webp,berg-x,kastaplast,putter,overstable,#000000,#21F1B9,175.1,21.1,1.9,1.4,19.4,0.9,6.6,87.25,6.82,,,,23-148,"May 22, 2023"
107,Berry,Clash Discs,Midrange,18,5,5,-1,1,Stable,https://www.marshallstreetdiscgolf.com/?s=Berry&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000209.webp,berry,clash-discs,midrange,stable,#FF93E9,#2516FF,177.6,21.4,1.7,1.4,18.8,1.3,6.5,50.5,8.41,,,,21-127,"Nov 22, 2021"
108,Berserker,Viking,Control Driver,16,10,5,-3,2,Very Understable,https://www.marshallstreetdiscgolf.com/?s=berserker&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0152099.webp,berserker,viking,hybrid-driver,very-understable,#000000,#04F40C,,,,,,,,,,,,,,
109,Bi,Yikun,Fairway Driver,17,9,5,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Bi&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000226.webp,bi,yikun,control-driver,stable,#006A6E,#FF6F8C,,,,,,,,,,,,,,
110,Big Horn,Daredevil Discs,Putter,19,2,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=big+horn&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0120001.webp,big-horn,daredevil-discs,putter,stable,#FFFFFF,#515151,,,,,,,,,,,,,,
111,BigFoot,Daredevil Discs,Distance Driver,15,13,6,-2,2,Understable,https://www.marshallstreetdiscgolf.com/?s=big+foot&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0125001.webp,bigfoot,daredevil-discs,distance-driver,understable,#FFFFFF,#515151,,,,,,,,,,,,,,
112,"Binx, Newcomer",Elevation Disc Golf,Fairway Driver,17,8,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=Binx&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000298.webp,binx-newcomer,elevation-disc-golf,control-driver,stable,#FFFFFF,#6A431D,,,,,,,,,,,,,,
113,"Binx, ecoFlex",Elevation Disc Golf,Fairway Driver,17,8,6,-3,1,Understable,https://www.marshallstreetdiscgolf.com/?s=Binx&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000298.webp,binx-ecoflex,elevation-disc-golf,control-driver,understable,#FFFFFF,#6A431D,,,,,,,,,,,,,,
114,Birdie,Innova,Putter,19,1,2,0,0,Stable,https://www.marshallstreetdiscgolf.com/?s=birdie&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000000.webp,birdie,innova,putter,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
115,Black Zombie Chainsaw,Gateway,Putter,19,3,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=chainsaw&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9906130.webp,black-zombie-chainsaw,gateway,putter,stable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
116,Blackout,Doomsday Discs,Fairway Driver,17,8,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=blackout&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000513.webp,blackout,doomsday-discs,control-driver,understable,#B6FF8B,#144E48,176,21.2,1.9,1.2,17.4,1.9,5.7,28.5,8.41,,,,22-92,"May 23, 2022"
117,Blade,Gateway,Fairway Driver,17,9,5,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Blade&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010225.webp,blade,gateway,control-driver,overstable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
118,Blast,DGA,Approach Discs,20,4,2,0,4,Very Overstable,,,blast,dga,approach-discs,very-overstable,#2876FF,#272727,,,,,,,,,,,,,,
119,Blaze,Gateway,Fairway Driver,17,7,4,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=blaze&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2347253.webp,blaze,gateway,control-driver,very-overstable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
120,Bleak,Doomsday Discs,Putter,19,2,4,-1,1,Stable,https://www.marshallstreetdiscgolf.com/?s=bleak&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000518.webp,bleak,doomsday-discs,putter,stable,#B6FF8B,#144E48,174.3,21,2.2,1.4,18.9,1.1,6.7,52,7.16,,,,22-85,"May 16, 2022"
121,Blowfly,DGA,Putter,19,2,2,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=blowfly&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5039654.webp,blowfly,dga,putter,overstable,#2876FF,#272727,,,,,,,,,,,,,,
122,Bluebonnet,Lone Star Discs,Putter,19,2,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=bluebonnet&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000267.webp,bluebonnet,lone-star-discs,putter,stable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
123,Boatman,Westside Discs,Control Driver,16,11,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=boatman&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5677771.webp,boatman,westside-discs,hybrid-driver,overstable,#FFFFFF,#014E13,,,,,,,,,,,,,,
124,Bobcat,Mint Discs,Midrange,18,5,4,0,2.5,Overstable,https://www.marshallstreetdiscgolf.com/?s=bobcat&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010301.webp,bobcat,mint-discs,midrange,overstable,#FFFFFF,#F4933E,177.6,21.4,1.9,1.4,18.5,1.4,6.5,36,11.46,,,,19-09,"Jan 31, 2019"
125,Bohrium,Løft Discs,Distance Driver,15,14,6,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Bohrium&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000215.webp,bohrium,løft-discs,distance-driver,overstable,#000000,#9B90FF,174.3,21,1.4,1.1,16,2.5,5.2,26.25,8.75,,,,21-130,"Nov 22, 2021"
126,Bokeh,Axiom Discs,Fairway Driver,17,7,6,0,1,Understable,,,bokeh,axiom-discs,control-driver,understable,#000000,#FF9595,,,,,,,,,,,,,,
127,Bolt,Latitude 64,Distance Driver,15,13,6,-2,3,Understable,https://www.marshallstreetdiscgolf.com/?s=bolt&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1244844.webp,bolt,latitude-64,distance-driver,understable,#FFFFFF,#F40909,175.1,21.1,1.7,1.1,16.4,2.4,5.2,27.75,10.09,,,,11-20,"May 17, 2011"
128,Boss,Innova,Distance Driver,15,13,5,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=boss&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6049208.webp,boss,innova,distance-driver,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
129,Bounty,Dynamic Discs,Midrange,18,4,5,-1.5,0.5,Understable,https://www.marshallstreetdiscgolf.com/?s=Bounty&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000044.webp,bounty,dynamic-discs,midrange,understable,#FFFFFF,#0082F4,181.8,21.9,1.8,1.2,19.5,1.2,5.9,40.25,9.32,,,,19-79,"Dec 5, 2019"
130,Bowie,Lone Star Discs,Distance Driver,15,13,5,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Bowie&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000119.webp,bowie,lone-star-discs,distance-driver,overstable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
131,Brachiosaurus,Dino Discs,Midrange,18,5,5,-4.5,1,Very Understable,https://www.marshallstreetdiscgolf.com/?s=brachiosaurus&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000000.webp,brachiosaurus,dino-discs,midrange,very-understable,#740A0A,#FF6FCF,,,,,,,,,,,,,,
132,Brave,Latitude 64,Fairway Driver,17,7,6,-1,2,Understable,https://www.marshallstreetdiscgolf.com/?s=Brave&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000410.webp,brave,latitude-64,control-driver,understable,#FFFFFF,#F40909,176.8,21.3,1.8,1.1,17.7,1.8,5.2,30,7.95,,,,23-267,"Dec 11, 2023"
133,Brazos,Lone Star Discs,Fairway Driver,17,7,5,0,3,Overstable,,,brazos,lone-star-discs,control-driver,overstable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
134,Breaker,DGA,Midrange,18,3,3,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=breaker&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1981034.webp,breaker,dga,midrange,overstable,#2876FF,#272727,,,,,,,,,,,,,,
135,Breakout,Dynamic Discs,Fairway Driver,17,8,5,-1,1.5,Stable,https://www.marshallstreetdiscgolf.com/?s=breakout&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/7321155.webp,breakout,dynamic-discs,control-driver,stable,#FFFFFF,#0082F4,174.3,21,1.6,1.1,17.2,1.9,5.2,32.75,8.62,,,,15-30,"Mar 27, 2015"
136,Buffalo,Daredevil Discs,Fairway Driver,17,9,4,-1,5,Overstable,https://www.marshallstreetdiscgolf.com/product/buffalo,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8907140.webp,buffalo,daredevil-discs,control-driver,overstable,#FFFFFF,#515151,174.3,21,1.6,1.2,17,2,5.7,34,8.85,,,,14-84,"Oct 31, 2014"
137,Bull Snake,Lone Star Discs,Putter,19,3,2,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=bull+snake&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000223.webp,bull-snake,lone-star-discs,putter,very-overstable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
138,Bullet,Mint Discs,Putter,19,2,4,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=bullet&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000029.webp,bullet,mint-discs,putter,stable,#FFFFFF,#F4933E,176,21.2,1.8,1.5,18.9,1.1,7.1,58.75,9.32,,,,20-29,"Mar 26, 2020"
139,Bullfrog,Innova,Putter,19,3,1,0,1,Stable,https://www.marshallstreetdiscgolf.com/product/xt-bullfrog,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010991.webp,bullfrog,innova,putter,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
140,Butter,Clash Discs,Putter,19,2,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=butter&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000213.webp,butter,clash-discs,putter,stable,#FF93E9,#2516FF,178.5,21.5,2.1,1.5,19.1,1.2,7,67.25,7.95,,,,22-60,"Apr 25, 2022"
141,Buzzz,Discraft,Midrange,18,5,4,-1,1,Stable,https://www.marshallstreetdiscgolf.com/?s=buzzz&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2380596.webp,buzzz,discraft,midrange,stable,#FF3737,#000000,180.1,21.7,1.9,1.3,19.3,1.2,6,44,6.24,,,,03-15,"Sep 30, 2003"
142,Buzzz GT,Discraft,Midrange,18,5,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=Buzzz+GT&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1831526.webp,buzzz-gt,discraft,midrange,stable,#FF3737,#000000,,,,,,,,,,,,,,
143,Buzzz OS,Discraft,Midrange,18,5,4,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?fade=3&fade_end=3&post_type=product&s=buzzz%20os&variation_toggle=1,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8292204.webp,buzzz-os,discraft,midrange,overstable,#FF3737,#000000,180.1,21.7,1.7,1.2,19.1,1.3,5.5,45.75,8.28,,,,14-58,"Jul 19, 2014"
144,Buzzz SS,Discraft,Midrange,18,5,4,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=buzzz+ss&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8292205.webp,buzzz-ss,discraft,midrange,understable,#FF3737,#000000,,,,,,,,,,,,,,
145,CD (OOP),Discmania,Control Driver,16,10,5,-1,2,Understable,https://www.marshallstreetdiscgolf.com/?s=cd&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2351310.webp,cd-oop,discmania,hybrid-driver,understable,#FFA813,#9A0C0C,,,,,,,,,,,,,,
146,CD1,Discmania,Fairway Driver,17,9,5,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=CD1&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000319.webp,cd1,discmania,control-driver,stable,#FFA813,#9A0C0C,176,21.2,1.7,1.1,17.3,1.9,5.2,31.25,8.52,,,,22-209,"Nov 28, 2022"
147,CD3 (OOP),Discmania,Control Driver,16,11,5,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=cd3&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2531311.webp,cd3-oop,discmania,hybrid-driver,stable,#FFA813,#9A0C0C,,,,,,,,,,,,,,
148,CHING Juju,Stokely Discs,Putter,19,2,4,-1,0,Understable,https://www.marshallstreetdiscgolf.com/?s=juju&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/4672719.webp,ching-juju,stokely-discs,putter,understable,#FBE311,#37B2DF,,,,,,,,,,,,,,
149,Cactus,Lone Star Discs,Control Driver,16,10,5,-2,2,Understable,https://www.marshallstreetdiscgolf.com/?s=cactus&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000476.webp,cactus,lone-star-discs,hybrid-driver,understable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
150,Caiman,Innova,Midrange,18,5.5,2,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Caiman&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000000.webp,caiman,innova,midrange,very-overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
151,Candy,Clash Discs,Putter,19,3,3,-1,1,Understable,https://www.marshallstreetdiscgolf.com/?s=Candy&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000375.webp,candy,clash-discs,putter,understable,#FF93E9,#2516FF,176,21.2,2.3,1.5,18.8,1.2,7.1,65.25,8.3,,,,23-130,"May 1, 2023"
152,Cannon,Legacy,Distance Driver,15,14,5,-3,3,Understable,https://www.marshallstreetdiscgolf.com/?s=cannon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1451930.webp,cannon,legacy,distance-driver,understable,#3831F0,#E43DD9,,,,,,,,,,,,,,
153,Canyon,Trash Panda,Approach Discs,20,4,3,0,2,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=canyon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000499.webp,canyon,trash-panda,approach-discs,very-overstable,#FFFFFF,#000000,,,,,,,,,,,,,,
154,Captain,Dynamic Discs,Distance Driver,15,13,5,-2,2,Stable,https://www.marshallstreetdiscgolf.com/?s=captain&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6929999.webp,captain,dynamic-discs,distance-driver,stable,#FFFFFF,#0082F4,175.1,21.1,1.6,1.1,16.6,2.3,5.2,30,11.23,,,,17-121,"Dec 4, 2017"
155,Captain's Raptor,Discraft,Fairway Driver,17,9,3,1,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Captain%27s+Raptor&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000130.webp,captains-raptor,discraft,control-driver,very-overstable,#FF3737,#000000,,,,,,,,,,,,,,
